UNITID,ADMCON1,ADMCON2,ADMCON3,ADMCON4,ADMCON5,ADMCON6,ADMCON7,ADMCON8,ADMCON9,ADMCON10,ADMCON11,ADMCON12,APPLCN,APPLCNM,APPLCNW,APPLCNAN,APPLCNUN,ADMSSN,ADMSSNM,ADMSSNW,ADMSSNAN,ADMSSNUN,ENRLT,ENRLM,ENRLW,ENRLAN,ENRLUN,ENRLFT,ENRLFTM,ENRLFTW,ENRLFTAN,ENRLFTUN,ENRLPT,ENRLPTM,ENRLPTW,ENRLPTAN,ENRLPTUN,SATNUM,SATPCT,ACTNUM,ACTPCT,SATVR25,SATVR50,SATVR75,SATMT25,SATMT50,SATMT75,ACTCM25,ACTCM50,ACTCM75,ACTEN25,ACTEN50,ACTEN75,ACTMT25,ACTMT50,ACTMT75
236230,1,5,1,5,1,3,5,5,3,5,1,5,3334,1396,1818,118.0,2,2964.0,1211.0,1642.0,109.0,2,526.0,207.0,289.0,30.0,0,526.0,207.0,289.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,4.0,6.0,1.0,640.0,680.0,718.0,613.0,655.0,705.0,27.0,29.0,30.0,27.0,30.0,34.0,22.0,25.0,26.0
236328,1,3,1,5,1,3,5,1,3,5,1,5,5345,2521,2824,0.0,0,4418.0,1889.0,2529.0,,0,405.0,164.0,241.0,,0,405.0,164.0,241.0,,0.0,0.0,0.0,0.0,,0.0,115.0,28.0,50.0,12.0,600.0,660.0,700.0,570.0,620.0,690.0,27.0,29.0,32.0,25.0,26.0,29.0,25.0,31.0,34.0
236452,1,3,1,5,1,3,5,1,3,5,5,3,2095,649,1275,171.0,0,1991.0,597.0,1223.0,171.0,0,294.0,119.0,175.0,0.0,0,292.0,118.0,174.0,,0.0,2.0,1.0,1.0,,0.0,65.0,22.0,23.0,8.0,470.0,540.0,595.0,455.0,540.0,585.0,19.0,22.0,24.0,17.0,20.0,25.0,19.0,22.0,26.0
236577,1,3,1,3,1,3,5,1,3,3,3,3,3895,1212,2683,,0,3533.0,1080.0,2453.0,,0,538.0,173.0,365.0,,0,532.0,170.0,362.0,,0.0,6.0,3.0,3.0,,0.0,135.0,25.0,42.0,8.0,550.0,620.0,680.0,530.0,590.0,670.0,20.0,24.0,27.0,20.0,25.0,30.0,17.0,23.0,26.0
236595,1,5,1,1,1,3,5,1,3,5,1,5,7934,2717,5217,,0,6756.0,2297.0,4459.0,,0,1004.0,390.0,614.0,,0,987.0,383.0,604.0,,0.0,17.0,7.0,10.0,,0.0,240.0,24.0,103.0,11.0,580.0,640.0,690.0,570.0,620.0,690.0,24.0,27.0,30.0,23.0,26.0,30.0,23.0,26.0,28.0
236939,1,3,1,1,3,3,3,1,3,3,5,3,19401,8141,11260,,0,16123.0,6681.0,9442.0,,0,3991.0,1887.0,2104.0,,0,3897.0,1845.0,2052.0,,0.0,94.0,42.0,52.0,,0.0,,,,,,,,,,,,,,,,,,,
236948,1,3,1,1,3,3,3,1,3,5,1,3,52488,22714,29774,,0,24942.0,9469.0,15473.0,,0,7386.0,3030.0,4356.0,,0,7311.0,3000.0,4311.0,,0.0,75.0,30.0,45.0,,0.0,,,,,,,,,,,,,,,,,,,
237011,1,3,1,5,5,5,5,1,3,5,1,3,11864,4630,7174,60.0,0,10997.0,4239.0,6702.0,56.0,0,3223.0,1329.0,1862.0,32.0,0,3144.0,1297.0,1816.0,31.0,0.0,79.0,32.0,46.0,1.0,0.0,371.0,12.0,76.0,2.0,590.0,650.0,690.0,540.0,600.0,650.0,25.0,27.0,30.0,23.0,27.0,32.0,21.0,25.0,27.0
237057,5,5,1,5,1,5,5,1,3,5,5,5,5497,2244,3253,0.0,0,2622.0,966.0,1656.0,,0,336.0,140.0,196.0,,0,336.0,140.0,196.0,,0.0,,,,,,48.0,14.0,51.0,15.0,645.0,700.0,740.0,648.0,690.0,733.0,30.0,32.0,33.0,33.0,34.0,35.0,28.0,31.0,33.0
237066,1,3,1,5,5,3,5,1,3,3,5,3,4126,1663,2463,,0,3735.0,1469.0,2266.0,,0,455.0,192.0,263.0,,0,453.0,190.0,263.0,,0.0,2.0,2.0,0.0,,0.0,134.0,30.0,32.0,7.0,570.0,620.0,690.0,540.0,600.0,660.0,19.0,23.0,27.0,19.0,22.0,28.0,16.0,22.0,26.0
237118,1,3,1,3,3,3,5,1,3,3,3,3,1693,1174,519,,0,1041.0,722.0,319.0,,0,191.0,138.0,53.0,,0,191.0,138.0,53.0,,0.0,0.0,0.0,0.0,,0.0,44.0,23.0,32.0,17.0,460.0,500.0,530.0,440.0,470.0,530.0,15.0,19.0,22.0,14.0,17.0,21.0,16.0,18.0,23.0
237136,1,3,1,3,1,3,1,1,3,3,3,3,40,14,26,,0,40.0,14.0,26.0,,0,34.0,14.0,20.0,,0,31.0,12.0,19.0,,0.0,3.0,2.0,1.0,,0.0,14.0,47.0,12.0,35.0,523.0,585.0,618.0,513.0,535.0,570.0,17.0,20.0,26.0,18.0,19.0,23.0,16.0,18.0,21.0
237181,1,5,1,1,5,5,5,1,3,5,5,5,2651,1668,983,0.0,0,1721.0,1055.0,666.0,,0,176.0,98.0,78.0,,0,176.0,98.0,78.0,,0.0,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
237215,1,3,1,5,3,3,5,1,3,3,3,3,813,384,429,0.0,0,790.0,376.0,414.0,,0,264.0,140.0,124.0,,0,258.0,136.0,122.0,,0.0,6.0,4.0,2.0,,0.0,104.0,39.0,50.0,19.0,440.0,490.0,540.0,430.0,485.0,540.0,17.0,20.0,22.0,15.0,18.0,21.0,16.0,19.0,21.0
237312,1,3,1,3,3,3,3,1,3,3,5,3,1571,546,1018,7.0,0,1064.0,371.0,690.0,3.0,0,266.0,103.0,163.0,0.0,0,236.0,103.0,133.0,,0.0,30.0,0.0,30.0,,0.0,,,,,,,,,,,,,,,,,,,
237330,1,3,1,5,3,3,5,1,3,5,5,3,1730,850,880,,0,1581.0,756.0,825.0,,0,370.0,173.0,197.0,,0,365.0,172.0,193.0,,0.0,5.0,1.0,4.0,,0.0,221.0,60.0,107.0,29.0,450.0,510.0,580.0,440.0,490.0,555.0,18.0,19.0,24.0,16.0,20.0,23.0,16.0,19.0,23.0
237358,1,3,1,1,5,5,5,1,3,3,3,5,958,435,523,,0,721.0,210.0,511.0,,0,180.0,78.0,102.0,,0,179.0,78.0,101.0,,0.0,1.0,0.0,1.0,,0.0,64.0,36.0,22.0,12.0,450.0,500.0,575.0,430.0,485.0,550.0,1.0,5.0,14.0,1.0,2.0,9.0,1.0,5.0,7.0
237367,1,3,1,3,3,3,1,1,3,3,3,3,1926,745,1181,,0,1897.0,731.0,1166.0,,0,701.0,331.0,370.0,,0,682.0,321.0,361.0,,0.0,19.0,10.0,9.0,,0.0,560.0,80.0,426.0,61.0,450.0,500.0,560.0,370.0,415.0,490.0,18.0,20.0,23.0,17.0,20.0,23.0,17.0,19.0,23.0
237525,1,3,1,3,3,3,5,1,3,3,3,3,6356,2591,3765,0.0,0,6158.0,2500.0,3658.0,,0,1554.0,673.0,881.0,,0,1527.0,654.0,873.0,,0.0,27.0,19.0,8.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
237561,3,3,1,3,1,3,3,1,1,3,3,3,40,15,25,,0,32.0,14.0,18.0,,0,22.0,11.0,11.0,,0,22.0,11.0,11.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
237792,1,3,3,3,5,5,5,1,3,3,5,3,1690,688,1002,,0,1620.0,664.0,956.0,,0,553.0,230.0,323.0,,0,544.0,228.0,316.0,,0.0,9.0,2.0,7.0,,0.0,306.0,55.0,51.0,9.0,480.0,540.0,600.0,450.0,520.0,570.0,19.0,21.0,24.0,19.0,21.0,24.0,17.0,19.0,22.0
237899,1,3,1,3,3,3,5,1,3,3,3,5,2775,1013,1762,,0,2669.0,961.0,1708.0,,0,331.0,145.0,186.0,,0,321.0,141.0,180.0,,0.0,10.0,4.0,6.0,,0.0,177.0,53.0,92.0,28.0,440.0,480.0,545.0,400.0,460.0,520.0,17.0,19.0,22.0,15.0,19.0,22.0,16.0,18.0,20.0
237932,1,3,1,1,3,3,5,1,3,3,3,5,1706,638,1068,,0,1264.0,461.0,803.0,,0,431.0,166.0,265.0,,0,425.0,164.0,261.0,,0.0,6.0,2.0,4.0,,0.0,246.0,57.0,209.0,48.0,460.0,510.0,580.0,428.0,485.0,550.0,6.0,7.0,9.0,16.0,20.0,23.0,16.0,18.0,23.0
237950,1,3,1,3,3,3,5,5,3,3,3,3,830,488,342,,0,536.0,303.0,233.0,,0,298.0,176.0,122.0,,0,297.0,175.0,122.0,,0.0,1.0,1.0,0.0,,0.0,233.0,78.0,113.0,38.0,460.0,520.0,570.0,440.0,510.0,560.0,18.0,21.0,24.0,17.0,20.0,23.0,17.0,19.0,24.0
237969,1,5,1,1,5,5,5,1,3,5,5,3,1481,732,749,,0,1427.0,704.0,723.0,,0,275.0,133.0,142.0,,0,275.0,133.0,142.0,,0.0,0.0,0.0,0.0,,0.0,120.0,44.0,62.0,23.0,470.0,520.0,590.0,440.0,520.0,590.0,18.0,22.0,23.0,18.0,22.0,24.0,17.0,20.0,23.0
238032,1,1,1,1,3,3,5,5,3,3,3,5,18206,8459,9747,,0,16091.0,7339.0,8752.0,,0,4571.0,2222.0,2349.0,,0,4561.0,2216.0,2345.0,,0.0,10.0,6.0,4.0,,0.0,3465.0,76.0,1591.0,35.0,510.0,560.0,620.0,490.0,540.0,600.0,20.0,23.0,26.0,19.0,22.0,26.0,18.0,22.0,26.0
238078,1,3,1,5,5,3,5,5,3,3,5,3,1576,862,681,,33,1145.0,829.0,316.0,,0,145.0,100.0,45.0,,0,145.0,100.0,45.0,,0.0,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
238096,3,3,1,5,1,3,3,3,1,3,3,3,0,0,0,,0,,,,,0,,,,,0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
238193,1,3,1,3,3,1,3,1,3,3,3,3,652,1,634,17.0,0,586.0,1.0,570.0,15.0,0,133.0,1.0,127.0,5.0,0,133.0,1.0,127.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
238324,1,3,1,3,3,3,3,1,3,5,1,3,56,4,52,,0,52.0,4.0,48.0,,0,46.0,3.0,43.0,,0,46.0,3.0,43.0,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
238333,1,5,1,5,5,5,5,1,3,5,1,5,3462,1792,1670,,0,2280.0,1112.0,1168.0,,0,232.0,120.0,112.0,,0,232.0,120.0,112.0,,0.0,,,,,,26.0,11.0,30.0,13.0,610.0,660.0,690.0,580.0,630.0,670.0,26.0,28.0,31.0,26.0,30.0,34.0,22.0,25.0,27.0
238430,1,3,1,3,3,3,5,1,3,3,5,3,728,241,482,5.0,0,674.0,221.0,448.0,5.0,0,102.0,47.0,55.0,0.0,0,102.0,47.0,55.0,,0.0,0.0,0.0,0.0,,0.0,3.0,3.0,11.0,11.0,,,,,,,18.0,18.0,19.0,15.0,19.0,23.0,16.0,17.0,20.0
238458,1,3,1,3,5,3,5,1,3,3,5,3,4728,2180,2548,0.0,0,3411.0,1441.0,1970.0,,0,674.0,249.0,425.0,,0,668.0,248.0,420.0,,0.0,6.0,1.0,5.0,,0.0,40.0,6.0,150.0,22.0,520.0,580.0,670.0,540.0,600.0,670.0,22.0,25.0,28.0,22.0,24.0,29.0,20.0,24.0,27.0
238476,1,5,1,5,3,3,5,5,3,3,5,5,8112,3467,4645,,0,6638.0,3306.0,3332.0,,0,732.0,335.0,397.0,,0,730.0,333.0,397.0,,0.0,2.0,2.0,0.0,,0.0,150.0,20.0,293.0,40.0,500.0,550.0,600.0,480.0,550.0,600.0,20.0,24.0,27.0,20.0,24.0,27.0,19.0,24.0,27.0
238616,1,5,1,5,5,3,5,1,3,5,5,3,3544,1945,1599,,0,2494.0,1246.0,1248.0,,0,421.0,182.0,239.0,,0,414.0,179.0,235.0,,0.0,7.0,3.0,4.0,,0.0,0.0,0.0,101.0,24.0,,,,,,,20.0,23.0,27.0,20.0,23.0,26.0,18.0,22.0,26.0
238661,1,3,1,3,3,3,3,1,3,3,3,3,1300,416,879,,5,1282.0,409.0,868.0,,5,241.0,78.0,163.0,,0,239.0,77.0,162.0,,0.0,2.0,1.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,
238980,1,3,1,5,5,3,3,1,3,5,5,3,1230,662,568,0.0,0,1224.0,659.0,565.0,,0,229.0,116.0,113.0,,0,227.0,115.0,112.0,,0.0,2.0,1.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,
239017,5,5,1,5,5,5,5,1,5,5,1,3,2943,1408,1535,0.0,0,2127.0,954.0,1173.0,,0,364.0,172.0,192.0,,0,364.0,172.0,192.0,,0.0,0.0,0.0,0.0,,0.0,93.0,26.0,121.0,33.0,610.0,670.0,740.0,600.0,660.0,720.0,27.0,30.0,32.0,26.0,31.0,35.0,24.0,27.0,29.0
239071,1,3,1,5,1,3,1,3,3,5,1,3,297,134,163,0.0,0,223.0,102.0,121.0,,0,157.0,58.0,99.0,,0,140.0,50.0,90.0,,0.0,17.0,8.0,9.0,,0.0,26.0,17.0,95.0,64.0,525.0,570.0,630.0,465.0,535.0,610.0,19.0,22.0,26.0,20.0,23.0,28.0,16.0,20.0,24.0
239080,1,5,1,3,3,3,5,1,3,3,5,3,1262,453,809,,0,903.0,300.0,603.0,,0,225.0,73.0,152.0,,0,213.0,72.0,141.0,,0.0,12.0,1.0,11.0,,0.0,2.0,1.0,41.0,18.0,,,,,,,17.0,20.0,22.0,15.0,19.0,21.0,16.0,18.0,22.0
239105,1,5,1,5,5,3,5,1,3,5,5,3,15883,6908,8975,,0,13851.0,5943.0,7908.0,,0,1983.0,914.0,1069.0,,0,1977.0,911.0,1066.0,,0.0,6.0,3.0,3.0,,0.0,334.0,17.0,584.0,30.0,590.0,640.0,670.0,580.0,630.0,690.0,26.0,28.0,31.0,25.0,29.0,33.0,24.0,27.0,29.0
239309,1,5,1,5,5,1,5,1,3,5,5,3,1052,207,710,135.0,0,673.0,106.0,468.0,99.0,0,221.0,28.0,150.0,43.0,0,221.0,28.0,150.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
239318,1,3,1,3,3,3,3,1,3,3,3,3,5478,3524,1950,4.0,0,3477.0,2297.0,1177.0,3.0,0,672.0,496.0,174.0,2.0,0,672.0,496.0,174.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
239390,1,5,1,3,3,3,5,1,3,3,3,5,1339,0,1339,,0,930.0,,930.0,,0,155.0,,155.0,,0,155.0,,155.0,,0.0,0.0,,0.0,,0.0,2.0,1.0,50.0,32.0,,,,,,,17.0,20.0,23.0,15.0,19.0,21.0,16.0,18.0,21.0
239512,1,3,1,1,5,5,5,1,3,5,5,5,1316,456,860,0.0,0,900.0,275.0,625.0,,0,122.0,49.0,73.0,,0,122.0,49.0,73.0,,0.0,0.0,0.0,0.0,,0.0,10.0,8.0,62.0,51.0,568.0,605.0,645.0,553.0,580.0,635.0,19.0,22.0,25.0,18.0,21.0,25.0,18.0,21.0,24.0
239628,5,5,1,5,5,3,5,1,3,3,5,3,2142,1054,1087,1.0,0,1742.0,855.0,886.0,1.0,0,196.0,100.0,96.0,0.0,0,196.0,100.0,96.0,,0.0,0.0,0.0,0.0,,0.0,2.0,1.0,4.0,2.0,,,,,,,,,,,,,,,
239716,1,5,1,5,5,5,5,1,5,5,1,3,3918,1807,2076,35.0,0,3275.0,1433.0,1827.0,15.0,0,476.0,209.0,264.0,3.0,0,476.0,209.0,264.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,5.0,125.0,26.0,500.0,570.0,640.0,510.0,550.0,630.0,21.0,24.0,27.0,21.0,24.0,27.0,21.0,24.0,26.0
240107,1,5,1,5,5,5,5,1,3,5,5,3,1401,435,966,,0,1014.0,260.0,754.0,,0,235.0,72.0,163.0,,0,235.0,72.0,163.0,,0.0,0.0,0.0,0.0,,0.0,12.0,5.0,90.0,38.0,520.0,570.0,620.0,540.0,600.0,620.0,22.0,24.0,27.0,21.0,23.0,27.0,21.0,24.0,26.0
240189,1,5,1,5,5,3,5,1,3,5,5,3,9448,4525,4923,,0,7783.0,3679.0,4104.0,,0,2089.0,1142.0,947.0,,0,2042.0,1116.0,926.0,,0.0,47.0,26.0,21.0,,0.0,,,1503.0,72.0,,,,,,,18.0,21.0,24.0,16.0,20.0,23.0,17.0,20.0,24.0
240268,1,5,1,1,5,3,5,1,3,3,1,3,10403,3848,6555,,0,7971.0,2813.0,5158.0,,0,2134.0,843.0,1291.0,,0,2117.0,837.0,1280.0,,0.0,17.0,6.0,11.0,,0.0,,,1079.0,51.0,,,,,,,21.0,24.0,27.0,20.0,23.0,26.0,19.0,24.0,26.0
240277,1,3,1,5,5,5,5,1,5,5,5,3,5762,2146,3616,,0,5164.0,1857.0,3307.0,,0,1137.0,452.0,685.0,,0,1090.0,430.0,660.0,,0.0,47.0,22.0,25.0,,0.0,,,585.0,51.0,,,,,,,17.0,21.0,24.0,15.0,20.0,24.0,17.0,19.0,24.0
240329,1,5,1,5,5,5,5,1,3,5,1,3,7290,3037,4253,,0,5413.0,2075.0,3338.0,,0,2326.0,978.0,1348.0,,0,2320.0,974.0,1346.0,,0.0,6.0,4.0,2.0,,0.0,,,1313.0,56.0,,,,,,,21.0,24.0,26.0,20.0,23.0,25.0,20.0,24.0,26.0
240338,1,3,1,5,5,3,5,5,3,5,5,3,1474,935,539,,0,1383.0,854.0,529.0,,0,309.0,168.0,141.0,,0,309.0,168.0,141.0,,0.0,0.0,0.0,0.0,,0.0,16.0,5.0,132.0,43.0,500.0,540.0,600.0,538.0,565.0,643.0,22.0,24.0,27.0,21.0,24.0,26.0,20.0,25.0,27.0
240365,1,5,1,5,5,3,5,1,3,5,1,3,8704,3501,5203,,0,7705.0,3035.0,4670.0,,0,1738.0,738.0,1000.0,,0,1681.0,714.0,967.0,,0.0,57.0,24.0,33.0,,0.0,,,808.0,46.0,,,,,,,17.0,20.0,23.0,15.0,19.0,22.0,16.0,19.0,24.0
240374,1,5,1,1,5,5,5,1,5,5,5,5,2893,1239,1654,,0,2107.0,885.0,1222.0,,0,442.0,197.0,245.0,,0,428.0,191.0,237.0,,0.0,14.0,6.0,8.0,,0.0,,,141.0,32.0,,,,,,,17.0,21.0,24.0,16.0,20.0,24.0,16.0,19.0,24.0
240392,1,3,1,3,3,3,3,1,1,3,3,3,435,95,340,0.0,0,411.0,90.0,321.0,,0,283.0,62.0,221.0,,0,79.0,22.0,57.0,,0.0,204.0,40.0,164.0,,0.0,,,,,,,,,,,,,,,,,,,
240417,1,5,1,5,5,3,5,1,3,5,1,3,6231,3331,2900,,0,5378.0,2819.0,2559.0,,0,1252.0,729.0,523.0,,0,1224.0,716.0,508.0,,0.0,28.0,13.0,15.0,,0.0,,,572.0,46.0,,,,,,,19.0,22.0,26.0,17.0,21.0,25.0,18.0,22.0,26.0
240426,1,5,1,5,5,5,5,1,5,5,1,3,2319,933,1386,,0,2217.0,879.0,1338.0,,0,319.0,133.0,186.0,,0,311.0,130.0,181.0,,0.0,8.0,3.0,5.0,,0.0,,,114.0,36.0,,,,,,,17.0,20.0,23.0,16.0,20.0,24.0,16.0,19.0,23.0
240444,1,5,1,1,1,3,5,1,3,5,1,3,60214,29555,30659,,0,29539.0,13386.0,16153.0,,0,8628.0,3918.0,4710.0,,0,8605.0,3904.0,4701.0,,0.0,23.0,14.0,9.0,,0.0,1457.0,17.0,3440.0,40.0,650.0,690.0,730.0,690.0,740.0,780.0,26.0,29.0,32.0,25.0,29.0,33.0,25.0,28.0,31.0
240453,1,5,1,5,5,5,5,3,3,5,1,3,16852,7098,9754,,0,14546.0,6044.0,8502.0,,0,3349.0,1532.0,1817.0,,0,3261.0,1494.0,1767.0,,0.0,88.0,38.0,50.0,,0.0,,,2356.0,70.0,,,,,,,18.0,21.0,24.0,16.0,20.0,24.0,17.0,19.0,24.0
240462,1,5,1,5,5,3,5,1,5,5,1,3,5354,2937,2417,,0,4574.0,2514.0,2060.0,,0,1437.0,897.0,540.0,,0,1416.0,886.0,530.0,,0.0,21.0,11.0,10.0,,0.0,,,581.0,40.0,,,,,,,20.0,23.0,27.0,18.0,22.0,25.0,19.0,24.0,27.0
240471,1,5,1,5,5,3,5,1,3,3,5,5,4091,1502,2589,,0,3456.0,1191.0,2265.0,,0,1014.0,346.0,668.0,,0,997.0,336.0,661.0,,0.0,17.0,10.0,7.0,,0.0,,,357.0,35.0,,,,,,,18.0,21.0,25.0,16.0,21.0,24.0,17.0,21.0,24.0
240480,1,5,1,5,5,5,5,1,3,5,1,5,8120,3137,4983,,0,7231.0,2717.0,4514.0,,0,1722.0,732.0,990.0,,0,1683.0,714.0,969.0,,0.0,39.0,18.0,21.0,,0.0,,,1004.0,58.0,,,,,,,19.0,22.0,25.0,18.0,21.0,25.0,17.0,21.0,25.0
240727,1,3,1,1,3,3,3,1,3,3,3,3,5797,2777,2955,65.0,0,5564.0,2664.0,2840.0,60.0,0,1627.0,758.0,869.0,0.0,0,1588.0,740.0,848.0,,0.0,39.0,18.0,21.0,,0.0,,,,,,,,,,,,,,,,,,,
241191,1,3,1,3,5,3,3,5,3,3,3,3,195,67,128,0.0,0,162.0,51.0,111.0,,0,96.0,38.0,58.0,,0,91.0,35.0,56.0,,0.0,5.0,3.0,2.0,,0.0,,,,,,,,,,,,,,,,,,,
241225,1,3,1,3,3,3,3,3,1,3,5,3,112,45,67,,0,90.0,34.0,56.0,,0,77.0,30.0,47.0,,0,65.0,26.0,39.0,,0.0,12.0,4.0,8.0,,0.0,,,,,,,,,,,,,,,,,,,
241331,1,3,1,3,1,3,3,3,3,3,3,3,205,41,159,5.0,0,205.0,41.0,159.0,5.0,0,153.0,32.0,117.0,4.0,0,147.0,30.0,113.0,4.0,0.0,6.0,2.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
241395,1,3,1,3,3,3,5,3,5,3,3,3,168,55,106,7.0,0,165.0,55.0,103.0,7.0,0,37.0,19.0,17.0,1.0,0,35.0,17.0,17.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
241410,1,3,1,3,3,3,5,3,5,3,3,3,2622,891,1731,,0,2484.0,853.0,1631.0,,0,775.0,274.0,501.0,,0,775.0,274.0,501.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
241720,1,3,1,3,3,3,3,3,1,3,3,3,65,29,36,,0,64.0,29.0,35.0,,0,64.0,29.0,35.0,,0,61.0,27.0,34.0,,0.0,3.0,2.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,
241766,1,3,1,3,3,1,3,3,3,3,3,5,58,44,14,,0,49.0,36.0,13.0,,0,45.0,34.0,11.0,,0,8.0,5.0,3.0,,0.0,37.0,29.0,8.0,,0.0,,,,,,,,,,,,,,,,,,,
241836,1,3,1,3,3,5,5,3,3,5,3,5,121,53,68,,0,109.0,47.0,62.0,,0,109.0,47.0,62.0,,0,79.0,32.0,47.0,,0.0,30.0,15.0,15.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
241951,1,3,1,1,3,1,5,3,3,3,3,3,91,16,75,,0,91.0,16.0,75.0,,0,78.0,14.0,64.0,,0,75.0,13.0,62.0,,0.0,3.0,1.0,2.0,,0.0,6.0,8.0,,,478.0,490.0,528.0,368.0,400.0,435.0,,,,,,,,,
242042,1,3,1,3,3,3,3,3,3,3,3,3,184,79,105,,0,169.0,68.0,101.0,,0,169.0,68.0,101.0,,0,169.0,68.0,101.0,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
242556,1,3,1,1,3,3,3,5,3,3,3,3,200,121,79,,0,150.0,90.0,60.0,,0,138.0,86.0,52.0,,0,138.0,86.0,52.0,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
242583,1,5,1,3,3,3,3,3,3,3,3,3,85,52,33,,0,53.0,34.0,19.0,,0,53.0,34.0,19.0,,0,47.0,32.0,15.0,,0.0,6.0,2.0,4.0,,0.0,,,,,,,,,,,,,,,,,,,
242617,1,3,1,3,3,3,3,3,1,3,3,3,1713,583,774,0.0,356,687.0,322.0,359.0,,6,645.0,307.0,332.0,,6,629.0,298.0,325.0,,6.0,16.0,9.0,7.0,,0.0,,,,,,,,,,,,,,,,,,,
242626,1,3,1,3,3,3,3,3,1,3,3,3,1690,474,770,0.0,446,772.0,292.0,463.0,,17,629.0,235.0,379.0,,15,602.0,223.0,365.0,,14.0,27.0,12.0,14.0,,1.0,,,,,,,,,,,,,,,,,,,
242635,1,3,1,3,3,3,3,3,1,3,3,3,1642,366,622,0.0,654,547.0,170.0,317.0,,60,384.0,122.0,215.0,,47,377.0,121.0,212.0,,44.0,7.0,1.0,3.0,,3.0,,,,,,,,,,,,,,,,,,,
242644,1,3,1,3,3,3,3,3,1,3,3,3,602,197,286,0.0,119,408.0,163.0,242.0,,3,255.0,105.0,150.0,,0,249.0,103.0,146.0,,0.0,6.0,2.0,4.0,,0.0,,,,,,,,,,,,,,,,,,,
242653,1,3,1,3,3,3,3,3,1,3,3,3,2715,452,888,0.0,1375,1270.0,414.0,800.0,,56,461.0,191.0,261.0,,9,436.0,180.0,248.0,,8.0,25.0,11.0,13.0,,1.0,,,,,,,,,,,,,,,,,,,
242662,1,3,1,3,3,3,3,3,1,3,3,3,1200,374,661,0.0,165,633.0,237.0,390.0,,6,505.0,187.0,316.0,,2,487.0,179.0,307.0,,1.0,18.0,8.0,9.0,,1.0,,,,,,,,,,,,,,,,,,,
242680,1,3,1,3,3,3,3,3,1,3,3,3,739,185,370,0.0,184,330.0,109.0,211.0,,10,262.0,90.0,166.0,,6,248.0,84.0,158.0,,6.0,14.0,6.0,8.0,,0.0,,,,,,,,,,,,,,,,,,,
242699,1,3,1,3,3,3,3,3,1,3,3,3,675,160,362,0.0,153,317.0,101.0,203.0,,13,277.0,86.0,179.0,,12,270.0,84.0,174.0,,12.0,7.0,2.0,5.0,,0.0,,,,,,,,,,,,,,,,,,,
242705,1,3,1,3,3,3,3,3,1,3,3,3,2671,966,959,0.0,746,903.0,487.0,416.0,,0,851.0,460.0,391.0,,0,837.0,453.0,384.0,,0.0,14.0,7.0,7.0,,0.0,,,,,,,,,,,,,,,,,,,
242945,1,3,3,3,3,3,3,3,3,3,3,3,210,80,130,,0,180.0,65.0,115.0,,0,168.0,59.0,109.0,,0,128.0,43.0,85.0,,0.0,40.0,16.0,24.0,,0.0,,,,,,,,,,,,,,,,,,,
242954,1,3,3,3,3,3,3,3,3,3,3,3,100,40,60,,0,87.0,29.0,58.0,,0,63.0,21.0,42.0,,0,52.0,16.0,36.0,,0.0,11.0,5.0,6.0,,0.0,,,,,,,,,,,,,,,,,,,
243106,1,3,1,3,3,3,1,3,3,3,5,5,678,311,367,,0,521.0,256.0,265.0,,0,503.0,252.0,251.0,,0,503.0,252.0,251.0,,0.0,0.0,0.0,0.0,,0.0,503.0,100.0,0.0,0.0,441.0,497.0,542.0,422.0,477.0,546.0,,,,,,,,,
243115,1,3,1,5,3,3,3,3,1,3,3,3,1474,590,875,9.0,0,885.0,348.0,537.0,0.0,0,681.0,290.0,391.0,,0,681.0,290.0,391.0,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,
